age,monthly_income,loan_amount,repayment_period,credit_history,device_change_count,ip_change_count,accounts_per_phone,recent_applications,id_reuse_flag,income_age_ratio,loan_income_ratio,night_application,vpn_usage,failed_kyc_attempts,multiple_ids_flag,app_completion_seconds,same_day_multiple_apps,fraud
46,194973,125225,3,5,6,0,1,4,0,4238.5435,0.6423,0,0,4,0,1880,0,0
35,105417,255295,12,3,0,1,4,1,0,3011.9143,2.4218,0,0,0,0,3428,1,0
63,6044,111282,36,1,5,6,3,2,0,95.9365,18.412,0,0,4,0,3324,0,1
35,182763,435711,36,6,9,7,2,4,0,5221.8,2.384,0,1,3,0,3185,0,0
19,236807,222538,1,9,6,0,4,1,0,12463.5263,0.9397,0,0,0,0,3332,0,0
52,29363,192958,3,6,3,0,4,2,0,564.6731,6.5715,0,0,1,0,1859,1,0
33,288445,333703,12,9,0,2,4,7,0,8740.7576,1.1569,0,0,3,0,447,0,0
58,6620,1982,6,8,5,2,2,5,0,114.1379,0.2994,1,0,4,0,1808,1,1
53,100419,211913,36,4,3,5,3,1,0,1894.6981,2.1103,1,1,4,0,948,0,1
50,173606,130128,24,9,2,0,4,1,0,3472.12,0.7496,0,0,4,1,3456,0,1
21,207701,410362,24,3,3,2,3,0,0,9890.5238,1.9757,0,0,4,0,2811,0,0
50,185324,248105,36,9,5,6,4,6,0,3706.48,1.3388,1,1,3,0,300,0,1
31,27259,186915,6,5,4,7,4,5,0,879.3226,6.857,0,0,0,0,2148,0,1
38,25655,252762,18,1,1,5,4,5,0,675.1316,9.8523,1,0,3,0,565,0,1
37,26602,77737,24,1,1,1,2,4,0,718.973,2.9222,1,0,0,0,274,0,0
25,147182,83446,12,8,2,0,4,2,0,5887.28,0.567,0,0,2,0,817,1,0
24,6537,89567,36,6,5,2,3,7,0,272.375,13.7015,0,0,2,0,1711,0,1
20,261210,286780,36,6,0,1,4,2,0,13060.5,1.0979,0,0,0,0,2066,0,0
34,182274,345994,36,4,6,0,3,4,0,5361.0,1.8982,1,0,0,0,3318,0,0
50,176236,421548,6,6,7,5,3,7,0,3524.72,2.392,0,0,0,0,445,0,0
29,94743,183506,18,8,6,0,1,2,0,3267.0,1.9369,0,1,2,0,254,0,0
39,91155,84866,3,9,2,2,3,4,0,2337.3077,0.931,0,0,0,0,2135,0,0
39,94846,193343,36,4,5,1,1,5,0,2431.9487,2.0385,1,0,0,1,1335,0,1
63,239507,63726,3,8,3,0,2,0,0,3801.6984,0.2661,0,0,3,0,3247,0,0
47,297706,344045,12,0,4,0,4,1,0,6334.1702,1.1557,0,0,1,0,260,0,0
55,295180,142180,12,2,2,6,2,6,0,5366.9091,0.4817,0,0,4,0,3355,0,0
55,196824,69896,12,6,4,5,2,8,0,3578.6182,0.3551,0,0,4,0,2287,0,1
62,88049,174625,24,3,5,4,3,9,0,1420.1452,1.9833,0,0,3,0,1577,0,1
25,244647,41880,12,1,7,0,4,3,0,9785.88,0.1712,0,0,0,0,3205,0,0
44,294962,246392,36,2,5,4,4,4,0,6703.6818,0.8353,1,0,1,0,2279,0,0
44,25104,315221,6,6,8,4,2,3,0,570.5455,12.5566,0,0,3,0,3129,0,0
51,132904,4625,6,7,9,1,1,2,0,2605.9608,0.0348,0,0,1,0,2547,0,0
38,107499,39237,18,8,9,3,1,9,0,2828.9211,0.365,1,0,2,0,1231,0,0
47,232336,2223,6,5,9,5,3,1,1,4943.3191,0.0096,0,0,1,0,1272,0,1
50,299461,191375,24,9,9,4,1,2,0,5989.22,0.6391,0,0,3,0,996,0,0
45,178084,66197,3,8,3,1,1,1,0,3957.4222,0.3717,0,0,4,0,580,0,0
64,157472,237486,18,3,1,5,2,7,0,2460.5,1.5081,1,0,2,0,3412,0,0
50,208141,337837,6,4,8,6,1,0,0,4162.82,1.6231,0,0,1,0,2054,0,0
22,124415,112555,12,0,2,2,4,4,0,5655.2273,0.9047,0,0,4,0,2372,0,0
36,199716,300904,6,8,6,4,2,0,0,5547.6667,1.5067,0,0,1,0,296,0,0
21,85206,473398,1,8,3,3,2,4,0,4057.4286,5.5559,1,0,1,1,936,0,1
52,195545,373318,18,8,0,2,1,2,0,3760.4808,1.9091,1,0,0,0,3528,0,0
34,28723,390336,36,2,7,5,4,8,0,844.7941,13.5897,0,1,4,0,3272,0,1
61,202327,452182,36,9,3,4,4,0,0,3316.8361,2.2349,0,0,2,0,1735,1,0
45,5074,292168,24,9,5,7,1,9,0,112.7556,57.5814,0,0,2,0,996,0,0
47,260245,464539,6,9,6,6,4,0,0,5537.1277,1.785,0,0,2,0,3346,0,0
46,293642,286346,6,7,7,4,3,7,0,6383.5217,0.9752,1,0,1,0,2390,0,1
63,201594,382558,24,2,9,3,3,2,1,3199.9048,1.8977,0,1,4,0,791,0,1
23,101881,52524,3,5,1,0,1,6,0,4429.6087,0.5155,0,0,2,0,3546,0,0
52,50929,175980,12,4,8,3,2,9,0,979.4038,3.4554,1,0,2,1,123,0,1
58,128199,430283,12,7,9,6,2,4,0,2210.3276,3.3564,1,1,1,0,371,0,0
54,236525,403576,3,2,2,1,4,1,0,4380.0926,1.7063,0,0,3,0,2909,0,0
41,293172,361372,3,0,0,1,3,6,0,7150.5366,1.2326,1,1,2,0,1663,0,0
46,34545,105755,1,8,1,6,2,6,0,750.9783,3.0614,0,0,4,0,335,0,0
63,84569,145013,24,9,7,6,4,2,0,1342.3651,1.7147,0,1,2,0,2015,0,1
48,36673,279137,18,8,9,6,3,5,0,764.0208,7.6115,0,0,1,0,3070,0,1
52,28525,15620,12,2,5,3,2,4,0,548.5577,0.5476,0,0,3,0,3224,0,0
50,62804,386415,3,1,0,3,4,0,0,1256.08,6.1527,0,0,3,0,2220,0,0
38,151115,21193,3,3,8,7,1,0,0,3976.7105,0.1402,0,0,4,0,3329,0,0
49,46846,314703,24,7,6,7,1,1,0,956.0408,6.7178,0,0,3,0,2176,0,0
40,82261,284392,36,5,9,3,2,6,0,2056.525,3.4572,0,0,2,0,1766,0,0
50,238312,440068,18,9,2,7,4,2,0,4766.24,1.8466,0,0,0,0,2462,0,0
20,189100,399243,3,0,6,3,3,8,0,9455.0,2.1113,1,0,1,0,2247,1,1
35,296627,326554,36,7,5,6,1,2,0,8475.0571,1.1009,1,0,2,0,2977,0,0
42,12265,267404,1,4,2,3,3,9,0,292.0238,21.8022,0,0,2,0,618,0,1
59,289907,300740,18,5,7,4,4,3,0,4913.678,1.0374,0,0,1,0,2575,0,0
48,211724,239148,36,4,0,7,1,7,0,4410.9167,1.1295,1,0,1,0,1812,0,0
20,20733,10012,1,9,4,5,2,3,0,1036.65,0.4829,0,0,2,0,411,0,0
57,96038,26823,6,4,7,5,1,6,0,1684.8772,0.2793,1,0,3,0,2735,0,0
63,145319,336995,12,2,2,2,2,4,0,2306.6508,2.319,0,0,4,0,766,1,0
41,26058,48027,3,3,9,1,3,5,0,635.561,1.8431,0,0,2,0,2473,0,0
49,251301,210239,36,4,5,1,1,7,0,5128.5918,0.8366,0,0,0,0,1529,0,0
64,167434,346938,18,1,9,5,4,3,0,2616.1562,2.0721,0,1,2,0,434,1,1
39,91489,288243,1,5,1,6,3,5,0,2345.8718,3.1506,0,0,0,0,1330,0,0
40,89664,364571,12,1,8,6,3,9,0,2241.6,4.066,1,1,2,0,2682,0,1
19,183428,300136,12,3,1,7,2,1,0,9654.1053,1.6363,1,0,2,0,2620,0,0
44,82597,383086,3,0,4,5,4,8,0,1877.2045,4.638,0,1,0,0,3004,0,0
59,273185,491128,36,3,2,7,3,8,1,4630.2542,1.7978,1,0,4,0,2685,0,1
19,83209,381030,12,6,9,2,1,9,0,4379.4211,4.5792,1,0,0,0,3375,0,0
43,263109,143049,3,7,8,7,2,9,0,6118.814,0.5437,0,0,4,0,141,0,0
34,197941,450450,36,1,8,3,4,5,0,5821.7941,2.2757,0,0,4,0,165,0,1
57,157131,224302,36,2,6,5,2,5,0,2756.6842,1.4275,0,0,0,0,3237,0,0
50,104864,179448,6,0,9,6,2,9,0,2097.28,1.7112,0,0,1,0,2600,0,0
26,153620,428194,3,6,4,5,3,6,0,5908.4615,2.7874,0,0,0,0,2704,1,1
60,171562,10218,24,3,8,7,1,3,0,2859.3667,0.0596,0,1,1,1,3069,0,1
56,212158,284932,1,9,6,2,1,6,0,3788.5357,1.343,0,0,2,0,3091,1,0
46,120158,21501,24,7,1,3,4,9,0,2612.1304,0.1789,0,1,1,0,2433,0,0
59,6468,210061,36,4,9,7,4,0,0,109.6271,32.477,0,0,3,0,123,0,1
43,291453,104733,36,8,0,1,1,6,0,6777.9767,0.3593,0,0,2,0,2814,0,0
52,77255,278354,12,5,9,6,2,0,0,1485.6731,3.6031,0,0,2,0,877,0,0
42,263078,129476,12,9,9,6,2,7,0,6263.7619,0.4922,1,1,1,0,649,0,0
41,33718,337369,12,1,3,5,1,9,0,822.3902,10.0056,0,0,1,0,2138,0,0
30,230409,177561,36,0,9,0,3,5,0,7680.3,0.7706,1,0,3,0,537,0,1
24,244967,224989,3,0,7,1,2,0,0,10206.9583,0.9184,1,0,2,0,2756,0,0
53,173913,326865,18,8,5,1,1,0,0,3281.3774,1.8795,1,0,1,0,2684,0,0
62,219637,489260,3,0,1,0,3,3,1,3542.5323,2.2276,0,0,0,1,1185,0,1
37,252113,436869,1,2,4,2,2,6,0,6813.8649,1.7328,1,0,4,0,754,0,0
18,267911,480894,3,1,8,4,4,4,0,14883.9444,1.795,0,0,4,0,1368,0,0
25,63026,173022,12,3,5,3,2,4,0,2521.04,2.7452,0,0,1,0,2324,0,0
63,47968,140988,6,0,5,3,2,7,0,761.3968,2.9392,0,0,3,0,1122,1,0
33,176169,197983,1,0,6,1,1,1,0,5338.4545,1.1238,0,0,1,0,1039,0,0
31,150693,32449,24,3,4,7,2,3,1,4861.0645,0.2153,0,0,3,0,3015,0,1
29,81870,352477,6,3,2,0,2,3,0,2823.1034,4.3053,0,0,2,0,1117,0,0
40,23174,283926,1,6,2,7,3,7,0,579.35,12.2519,0,0,0,0,3281,0,0
32,45502,486780,1,7,4,6,1,5,0,1421.9375,10.698,1,1,2,0,807,0,1
45,42260,283387,36,7,3,1,3,9,0,939.1111,6.7058,0,0,0,0,1015,0,0
51,203681,30379,12,7,4,1,4,8,0,3993.7451,0.1491,0,0,3,0,2165,0,1
19,185536,38780,36,8,8,6,2,9,0,9765.0526,0.209,0,0,1,1,1047,0,1
49,76805,424956,24,0,4,6,1,8,0,1567.449,5.5329,0,0,1,0,1146,0,0
40,200991,115944,3,8,3,5,4,3,0,5024.775,0.5769,0,0,1,0,3318,0,0
39,264636,259446,36,9,3,2,1,9,0,6785.5385,0.9804,1,0,1,0,130,1,0
42,190541,283128,24,7,0,7,2,6,0,4536.6905,1.4859,1,0,2,0,185,0,0
39,22194,1050,12,0,9,7,1,2,0,569.0769,0.0473,0,0,2,0,3137,0,0
39,162883,400806,12,6,3,7,1,5,0,4176.4872,2.4607,1,0,3,0,2655,0,0
59,135864,41205,36,8,3,3,3,0,0,2302.7797,0.3033,0,0,0,1,859,0,1
23,48723,278306,12,3,8,4,1,4,0,2118.3913,5.712,0,1,0,0,296,0,0
32,236408,312890,6,8,3,0,1,5,0,7387.75,1.3235,0,0,0,0,1586,0,0
60,247113,145177,24,0,6,4,3,4,0,4118.55,0.5875,1,0,1,0,1521,0,0
54,81298,431715,24,8,0,0,2,6,0,1505.5185,5.3103,0,0,2,0,2177,1,0
50,64238,430857,1,5,6,3,4,3,0,1284.76,6.7072,0,0,4,0,93,0,1
25,264425,12628,18,3,1,7,3,4,0,10577.0,0.0478,0,0,4,0,1003,0,0
61,110433,174104,3,4,7,2,2,3,0,1810.377,1.5766,0,0,1,0,2669,0,0
61,112092,459245,12,6,0,4,2,8,0,1837.5738,4.097,0,0,4,0,1240,0,0
22,269291,301660,24,9,9,0,4,1,0,12240.5,1.1202,0,1,0,0,2369,1,0
56,234991,350301,24,3,2,1,2,0,0,4196.2679,1.4907,0,0,0,0,3196,0,0
21,189875,395692,1,7,7,6,3,3,0,9041.6667,2.084,0,0,3,0,1475,0,1
23,197180,120558,3,2,9,3,2,5,0,8573.0435,0.6114,0,0,1,0,2996,1,0
62,111170,303944,18,1,7,2,4,9,0,1793.0645,2.734,0,0,3,0,1411,0,0
49,218482,36788,18,0,4,6,4,7,0,4458.8163,0.1684,0,0,0,0,209,0,0
47,122116,121754,12,5,4,5,3,3,1,2598.2128,0.997,1,0,2,0,2216,0,1
64,144805,484189,18,1,7,1,3,0,0,2262.5781,3.3437,0,0,1,0,3077,0,0
52,276623,289384,18,7,9,2,2,8,0,5319.6731,1.0461,0,0,3,0,716,0,0
57,80361,405138,36,9,4,0,4,2,0,1409.8421,5.0415,0,0,3,0,2600,0,0
33,157376,327342,3,3,8,7,4,5,0,4768.9697,2.08,0,0,0,0,1411,0,0
30,129232,321883,3,8,0,1,2,9,0,4307.7333,2.4907,0,0,3,0,173,0,0
59,86171,205674,36,3,4,5,4,7,0,1460.5254,2.3868,0,0,0,0,911,0,0
47,91296,275233,12,3,2,7,3,4,0,1942.4681,3.0147,0,0,2,0,1580,0,0
36,145562,33600,24,7,2,5,3,6,0,4043.3889,0.2308,0,0,3,0,2044,0,1
34,157324,178248,1,7,1,2,2,9,0,4627.1765,1.133,1,0,0,0,3056,0,0
36,142934,271311,12,4,2,3,2,8,0,3970.3889,1.8982,0,0,0,0,167,0,0
45,246535,341496,6,2,6,4,2,0,0,5478.5556,1.3852,0,0,2,0,2167,0,0
43,263970,415380,18,1,7,5,3,7,0,6138.8372,1.5736,0,1,3,0,346,0,1
54,176999,349109,36,8,7,5,3,1,0,3277.7593,1.9724,0,0,2,0,1465,0,0
43,236449,388684,1,8,7,6,4,0,0,5498.814,1.6438,1,0,2,0,934,0,1
40,36826,232609,24,4,0,4,3,3,0,920.65,6.3164,1,0,2,0,2132,0,0
26,193337,294559,24,7,6,1,2,5,0,7436.0385,1.5236,0,0,3,0,2350,0,0
29,77361,467869,3,6,1,3,1,7,0,2667.6207,6.0479,0,0,4,0,1671,1,1
18,245028,72895,6,2,9,3,1,0,0,13612.6667,0.2975,1,0,0,0,728,0,0
18,222256,343044,24,4,3,6,1,0,0,12347.5556,1.5435,0,1,0,0,3453,0,0
64,45736,234573,6,8,4,2,1,9,0,714.625,5.1288,0,0,2,0,585,0,0
51,291674,95330,18,3,0,1,1,1,0,5719.098,0.3268,0,0,2,0,1389,0,0
49,214124,470045,3,2,3,6,3,8,0,4369.8776,2.1952,0,1,4,0,1171,0,1
42,183130,59650,1,6,3,3,2,3,0,4360.2381,0.3257,0,0,1,0,2132,0,0
57,111080,453197,3,7,8,2,2,6,0,1948.7719,4.0799,0,0,0,0,1194,0,0
62,140958,469084,18,4,8,3,4,2,0,2273.5161,3.3278,0,0,1,0,595,0,0
18,229793,1615,36,7,9,1,2,0,0,12766.2778,0.007,0,0,2,0,3015,0,0
33,123623,177684,24,4,0,3,4,0,0,3746.1515,1.4373,0,0,0,0,2698,0,0
56,157647,341081,6,8,7,6,2,8,0,2815.125,2.1636,0,0,0,0,1896,0,0
22,117260,248326,36,6,3,3,4,3,1,5330.0,2.1177,0,0,2,0,1925,0,1
39,171862,305080,18,4,3,3,4,2,0,4406.7179,1.7751,0,0,1,0,1989,0,0
46,298132,161444,24,8,4,4,2,4,0,6481.1304,0.5415,0,0,1,0,1379,0,0
20,223976,370956,12,4,1,0,1,0,0,11198.8,1.6562,1,0,3,0,3385,1,0
29,146041,331019,6,7,0,1,2,2,0,5035.8966,2.2666,0,0,3,0,854,0,0
43,279548,82782,18,3,4,7,2,3,0,6501.1163,0.2961,0,0,4,0,3577,0,0
33,246356,62700,1,8,6,7,1,5,0,7465.3333,0.2545,0,0,4,1,225,0,1
54,175534,9109,1,5,9,7,2,8,0,3250.6296,0.0519,0,1,1,0,473,0,0
39,286504,24758,24,5,8,4,4,2,0,7346.2564,0.0864,0,0,2,0,452,0,0
46,201544,220699,24,2,1,7,1,3,0,4381.3913,1.095,0,0,1,0,291,0,0
31,251512,371736,1,2,7,0,1,4,0,8113.2903,1.478,0,0,0,1,3420,0,1
45,245037,14317,12,3,6,5,3,7,0,5445.2667,0.0584,0,1,3,0,2002,0,1
22,39160,476514,3,0,1,3,4,8,0,1780.0,12.1684,0,0,3,0,2353,0,1
64,273933,201073,1,5,4,3,4,2,0,4280.2031,0.734,0,0,1,0,2851,0,0
47,163253,445639,24,0,6,6,2,2,0,3473.4681,2.7297,1,0,0,0,2474,0,0
63,150457,26622,24,3,2,4,2,6,0,2388.2063,0.1769,0,0,1,0,2695,0,0
22,70641,7800,12,6,1,2,4,8,0,3210.9545,0.1104,1,1,1,0,1246,0,0
29,91673,246869,1,5,5,1,4,0,0,3161.1379,2.6929,1,0,1,0,3049,0,0
33,236322,36539,12,7,9,0,4,0,1,7161.2727,0.1546,0,0,0,0,722,0,1
43,272688,234259,1,3,5,7,2,1,0,6341.5814,0.8591,1,0,3,0,945,0,0
43,251855,134672,3,8,3,3,4,5,0,5857.093,0.5347,0,0,2,0,669,0,0
38,241361,465270,18,9,0,7,4,2,0,6351.6053,1.9277,0,0,4,0,157,0,0
56,68248,86163,1,7,4,7,1,7,0,1218.7143,1.2625,1,1,0,0,3094,0,0
53,207821,247765,18,4,0,1,4,4,0,3921.1509,1.1922,0,0,3,1,1179,0,1
50,260949,161441,1,5,7,3,3,2,0,5218.98,0.6187,0,0,1,0,1006,0,0
47,282749,229053,3,4,1,3,2,7,0,6015.9362,0.8101,0,0,2,0,1742,0,0
54,55713,279833,36,5,8,3,1,7,0,1031.7222,5.0228,0,0,4,0,2317,0,1
40,8981,344603,24,0,8,6,4,1,1,224.525,38.3702,0,0,4,0,1848,0,1
27,100335,39469,18,3,2,1,4,4,0,3716.1111,0.3934,0,0,0,0,2617,0,0
22,112441,490155,12,8,5,4,1,2,0,5110.9545,4.3592,0,0,1,0,2819,0,0
53,21984,133030,1,3,8,1,1,6,0,414.7925,6.0512,0,0,1,0,1708,0,0
51,130580,255905,24,1,6,1,1,1,0,2560.3922,1.9598,0,0,2,0,1310,0,0
48,137596,252030,1,5,3,5,3,8,0,2866.5833,1.8317,1,0,4,0,2539,0,1
27,123454,323156,12,1,2,7,3,1,0,4572.3704,2.6176,0,0,0,0,940,1,0
36,54402,201146,3,2,1,2,1,1,0,1511.1667,3.6974,0,0,1,0,927,0,0
49,96656,61021,6,6,9,6,4,5,0,1972.5714,0.6313,0,0,4,0,1196,0,1
18,70614,483156,1,3,9,2,2,2,0,3923.0,6.8422,0,0,4,0,1772,1,1
22,171963,182854,36,0,0,6,3,2,0,7816.5,1.0633,0,0,3,0,3031,0,0
62,263789,469735,12,8,9,4,2,9,0,4254.6613,1.7807,0,0,2,0,1823,0,0
21,136049,232979,6,5,0,2,2,1,0,6478.5238,1.7125,0,0,1,0,1953,0,0
33,274754,453531,1,8,3,7,3,4,0,8325.8788,1.6507,0,0,3,0,113,0,1
41,114381,25642,18,2,3,7,2,4,0,2789.7805,0.2242,0,0,2,0,1831,0,0
33,20791,342147,24,4,8,6,4,6,0,630.0303,16.4565,1,1,3,0,1071,0,1
19,63047,124714,24,8,9,4,3,7,1,3318.2632,1.9781,0,0,1,0,2659,0,1
45,239898,1205,12,5,0,6,3,7,0,5331.0667,0.005,0,0,0,0,749,1,0
49,155737,356089,18,1,3,3,2,2,0,3178.3061,2.2865,1,0,3,0,1332,0,0
44,75246,13442,3,0,2,3,2,5,0,1710.1364,0.1786,0,0,3,0,2880,0,0
37,201936,354970,6,8,8,7,1,4,0,5457.7297,1.7578,0,0,4,0,97,0,1
41,239955,223716,12,0,4,1,3,3,0,5852.561,0.9323,0,0,1,0,2796,0,0
29,50890,399907,36,4,8,3,2,9,0,1754.8276,7.8583,0,0,3,0,520,0,0
52,37888,39909,1,0,9,2,4,5,0,728.6154,1.0533,0,1,0,0,1418,0,0
50,142821,282648,24,4,5,7,3,3,0,2856.42,1.979,0,0,3,0,511,0,1
50,51531,458486,1,4,8,0,1,7,0,1030.62,8.8973,0,0,2,0,2418,1,0
60,287752,96698,6,6,0,1,4,8,0,4795.8667,0.336,1,0,0,0,1313,0,0
54,61017,237104,18,6,3,4,1,0,0,1129.9444,3.8859,0,0,0,0,1498,0,0
29,62676,452267,18,9,3,3,1,0,0,2161.2414,7.216,0,0,3,0,1753,0,0
20,16560,433014,12,0,9,1,4,3,0,828.0,26.1482,0,0,3,0,2690,0,1
18,55468,181402,12,8,9,1,1,5,0,3081.5556,3.2704,0,0,4,0,3513,0,0
50,168535,88087,18,0,5,1,1,7,0,3370.7,0.5227,1,0,1,0,2932,0,0
57,99346,210991,12,4,9,3,1,0,0,1742.9123,2.1238,1,0,4,0,344,0,0
27,145790,214104,18,6,0,4,1,2,0,5399.6296,1.4686,0,0,2,0,2318,0,0
60,198709,42716,6,7,9,7,1,3,0,3311.8167,0.215,0,0,1,0,337,0,0
61,267172,206696,12,1,4,1,3,9,0,4379.8689,0.7736,0,0,4,0,1580,0,0
46,52599,179054,18,0,2,7,2,1,0,1143.4565,3.4041,0,0,4,0,3039,0,0
30,153469,159516,12,3,0,1,3,8,0,5115.6333,1.0394,0,0,3,0,2544,0,0
29,245270,418950,1,3,5,1,3,2,0,8457.5862,1.7081,0,0,4,0,500,0,0
48,50406,173817,24,9,2,5,2,3,0,1050.125,3.4483,0,1,3,0,3262,0,0
63,72560,35571,1,5,3,7,2,3,0,1151.746,0.4902,0,0,0,0,1652,1,0
19,109143,224023,3,0,8,3,4,0,0,5744.3684,2.0526,0,0,1,0,601,0,0
52,149575,409605,18,0,1,5,1,4,0,2876.4423,2.7385,0,0,3,0,2976,0,0
40,59943,356424,3,2,0,2,2,4,0,1498.575,5.946,0,0,4,0,75,0,0
34,80839,216290,18,4,9,4,4,1,0,2377.6176,2.6756,0,0,3,0,1533,1,1
43,87674,46038,24,5,5,1,4,0,0,2038.9302,0.5251,0,0,0,0,2340,1,0
25,30345,494062,12,4,0,5,3,4,0,1213.8,16.2815,0,0,2,0,1030,0,0
46,254495,73795,18,4,0,1,4,4,0,5532.5,0.29,0,0,2,0,874,0,0
43,55390,308312,1,8,6,5,1,6,0,1288.1395,5.5662,0,0,0,0,472,0,0
27,231113,210154,12,1,1,1,3,9,0,8559.7407,0.9093,1,0,4,0,726,0,1
43,6906,68690,24,0,3,6,2,9,0,160.6047,9.9464,0,0,1,0,3201,0,0
51,12961,468518,1,5,3,3,3,1,0,254.1373,36.1483,0,0,1,0,2465,0,0
58,162212,377197,12,8,1,2,3,7,0,2796.7586,2.3253,0,0,3,1,1786,0,1
24,194773,12230,18,6,5,1,1,4,0,8115.5417,0.0628,1,0,2,0,1613,0,0
21,86199,346445,18,7,9,5,1,4,0,4104.7143,4.0191,0,0,0,0,3171,0,0
62,265928,137974,1,4,1,1,3,8,0,4289.1613,0.5188,0,0,4,0,896,1,1
28,104764,329902,6,9,7,3,2,1,0,3741.5714,3.149,1,0,0,0,2245,0,0
46,127357,28050,18,3,3,4,1,9,0,2768.6304,0.2202,0,0,2,0,145,0,0
53,99968,362949,6,5,0,4,3,1,0,1886.1887,3.6307,1,0,0,0,1828,0,0
42,165576,206658,12,2,6,2,1,4,0,3942.2857,1.2481,1,0,0,0,3411,0,0
38,45297,332254,6,0,5,6,1,0,0,1192.0263,7.335,0,1,0,0,2676,0,0
53,91394,365177,1,3,5,4,4,4,0,1724.4151,3.9956,0,1,3,0,2114,0,1
27,21939,77693,3,8,2,1,2,4,0,812.5556,3.5413,0,0,4,0,199,0,0
54,204294,385572,3,3,9,3,3,7,0,3783.2222,1.8873,0,0,1,0,1804,0,1
26,67119,20575,1,0,6,6,3,5,0,2581.5,0.3065,0,1,4,0,1951,0,1
41,171393,191012,36,3,5,7,4,5,0,4180.3171,1.1145,0,0,2,0,413,0,0
52,149258,303388,3,6,9,1,3,4,0,2870.3462,2.0326,0,0,1,0,1268,0,0
52,223827,477697,1,2,9,1,3,4,0,4304.3654,2.1342,0,0,3,0,2767,0,0
53,272201,278106,18,9,8,2,4,7,0,5135.8679,1.0217,0,0,1,0,3312,0,0
35,154805,232898,6,5,2,4,4,0,0,4423.0,1.5045,0,0,1,0,2669,0,0
56,286301,257551,3,0,2,4,3,8,0,5112.5179,0.8996,0,0,1,0,1610,0,0
49,155685,363839,18,3,3,4,4,5,0,3177.2449,2.337,0,0,0,0,2308,0,0
41,113612,249435,3,2,2,5,1,8,0,2771.0244,2.1955,0,0,2,0,1155,0,0
40,141260,248943,12,0,3,1,1,1,0,3531.5,1.7623,0,0,3,1,1017,0,1
49,243178,91388,1,2,5,3,1,2,0,4962.8163,0.3758,0,0,2,0,1810,0,0
54,264418,228292,1,3,0,3,1,0,0,4896.6296,0.8634,0,1,0,0,1063,0,0
29,34680,78332,18,4,1,7,4,4,0,1195.8621,2.2587,1,0,3,0,1730,0,0
30,239433,418666,36,5,9,1,2,1,0,7981.1,1.7486,0,0,0,0,3451,0,0
40,41445,494598,12,1,5,0,2,0,0,1036.125,11.9338,1,0,3,0,3351,0,0
42,10796,185566,6,1,5,1,3,8,0,257.0476,17.1884,0,0,3,0,1178,0,1
52,175203,390530,12,5,0,7,2,8,0,3369.2885,2.229,0,0,4,0,2170,1,0
58,144294,308181,36,4,5,7,1,5,0,2487.8276,2.1358,0,0,0,1,2762,0,1
47,291218,113666,12,0,8,7,4,7,0,6196.1277,0.3903,0,0,2,0,1781,0,0
34,73322,128048,24,2,7,7,1,8,0,2156.5294,1.7464,1,0,0,0,578,0,0
37,235246,263072,6,4,9,6,1,4,0,6358.0,1.1183,0,0,0,0,2341,0,0
42,115100,346184,6,1,4,7,4,1,0,2740.4762,3.0077,0,1,0,0,242,0,0
39,104244,112264,12,0,3,5,1,3,0,2672.9231,1.0769,0,0,4,0,1809,0,0
30,290950,162113,3,8,5,6,1,2,0,9698.3333,0.5572,0,0,4,0,1332,0,0
36,135364,273859,24,4,4,4,4,9,0,3760.1111,2.0231,0,0,4,0,559,0,1
53,205065,416019,3,1,5,1,4,6,0,3869.1509,2.0287,0,1,4,0,112,0,1
29,178688,463122,12,9,9,5,3,9,0,6161.6552,2.5918,1,0,0,0,209,0,0
58,57127,324870,3,3,2,0,3,9,0,984.9483,5.6868,0,1,2,0,2466,0,0
36,267597,396124,6,2,6,1,1,9,0,7433.25,1.4803,0,0,1,0,3216,0,0
29,92362,381352,6,6,7,6,3,7,0,3184.8966,4.1289,1,0,0,0,2512,1,1
26,278120,169147,3,0,4,4,2,4,0,10696.9231,0.6082,0,1,2,1,405,0,1
24,119176,196659,6,9,4,2,2,1,0,4965.6667,1.6502,0,0,1,0,1701,1,0
45,104122,316792,1,3,3,3,1,8,0,2313.8222,3.0425,0,0,1,0,2489,0,0
31,102170,22134,6,6,9,0,3,0,0,3295.8065,0.2166,1,0,4,0,3121,0,0
48,222912,247257,12,9,4,2,1,4,0,4644.0,1.1092,0,0,1,0,1413,0,0
36,253178,319287,18,4,9,3,3,2,0,7032.7222,1.2611,0,0,2,0,404,1,1
64,240851,70123,3,3,7,2,4,7,0,3763.2969,0.2911,0,0,4,0,1537,0,1
33,101516,489775,24,3,4,6,4,7,0,3076.2424,4.8246,0,1,0,0,1529,0,0
22,12957,177225,36,1,8,1,4,0,0,588.9545,13.6779,1,0,0,0,2003,0,0
52,112724,134485,3,7,0,7,4,3,0,2167.7692,1.193,0,0,4,0,1647,0,0
29,280381,222646,36,3,6,1,1,9,0,9668.3103,0.7941,0,0,4,0,1675,0,0
42,286396,154627,36,1,4,3,1,7,0,6818.9524,0.5399,0,0,1,0,306,0,0
38,170278,405168,6,8,3,3,1,8,0,4481.0,2.3795,0,0,1,0,800,0,0
53,8543,201065,6,9,2,1,2,8,1,161.1887,23.5356,0,0,2,1,255,0,1
